id,x,y,valid
5074,700,295,1
5106,562,294.5,1
5106,600.5,344,1
5106,670,343,1
5106,653,300,1
5106,627,300,1
5106,700,295,1
5151,562,294.5,1
5151,600.5,344,1
5151,670,343,1
5151,653,300,1
5151,627,300,1
5151,700,295,1
5184,562,294.5,1
5184,600.5,344,1
5184,670,343,1
5184,653,300,1
5184,627,300,1
5184,700,295,1
5229,562,294.5,1
5229,600.5,344,1
5229,670,343,1
5229,653,300,1
5229,627,300,1
5229,700,295,1
5265,562,294.5,1
5265,600.5,344,1
5265,670,343,1
5265,653,300,1
5265,627,300,1
5265,700,295,1
5307,562,294.5,1
5307,600.5,344,1
5307,670,343,1
5307,653,300,1
5307,627,300,1
5307,700,295,1
5352,562,294.5,1
5352,600.5,344,1
5352,670,343,1
5352,653,300,1
5352,627,300,1
5352,700,295,1
5398,562,294.5,1
5398,600.5,344,1
5398,670,343,1
5398,653,300,1
5398,627,300,1
5398,700,295,1
5444,562,294.5,1
5444,600.5,344,1
5444,670,343,1
5444,653,300,1
5444,627,300,1
5444,700,295,1
5444,247,496,0
5444,435,458,0
5444,976,311,0
5444,754,2,0
5444,173,473,0
5477,562,294.5,1
5477,600.5,344,1
5477,670,343,1
5477,653,300,1
5477,627,300,1
5477,700,295,1
5477,247,496,0
5477,435,458,0
5477,976,311,0
5477,754,2,0
5477,173,473,0
5522,562,294.5,1
5522,600.5,344,1
5522,670,343,1
5522,653,300,1
5522,627,300,1
5522,700,295,1
5522,247,496,0
5522,435,458,0
5522,976,311,0
5522,754,2,0
5522,173,473,0
5571,562,294.5,1
5571,600.5,344,1
5571,670,343,1
5571,653,300,1
5571,627,300,1
5571,700,295,1
5571,247,496,0
5571,435,458,0
5571,976,311,0
5571,754,2,0
5571,173,473,0
5621,562,294.5,1
5621,600.5,344,1
5621,670,343,1
5621,653,300,1
5621,627,300,1
5621,700,295,1
5621,247,496,0
5621,435,458,0
5621,976,311,0
5621,754,2,0
5621,173,473,0
5665,562,294.5,1
5665,600.5,344,1
5665,670,343,1
5665,653,300,1
5665,627,300,1
5665,700,295,1
5665,247,496,0
5665,435,458,0
5665,976,311,0
5665,754,2,0
5665,173,473,0
5710,562,294.5,1
5710,600.5,344,1
5710,670,343,1
5710,653,300,1
5710,627,300,1
5710,700,295,1
5710,247,496,0
5710,435,458,0
5710,976,311,0
5710,754,2,0
5710,173,473,0
5752,562,294.5,1
5752,600.5,344,1
5752,670,343,1
5752,653,300,1
5752,627,300,1
5752,700,295,1
5752,247,496,0
5752,435,458,0
5752,976,311,0
5752,754,2,0
5752,173,473,0
5784,562,294.5,1
5784,600.5,344,1
5784,670,343,1
5784,653,300,1
5784,627,300,1
5784,700,295,1
5784,247,496,0
5784,435,458,0
5784,976,311,0
5784,754,2,0
5784,173,473,0
5829,562,294.5,1
5829,600.5,344,1
5829,670,343,1
5829,653,300,1
5829,627,300,1
5829,700,295,1
5829,247,496,0
5829,435,458,0
5829,976,311,0
5829,754,2,0
5829,173,473,0
5878,562,294.5,1
5878,600.5,344,1
5878,670,343,1
5878,653,300,1
5878,627,300,1
5878,700,295,1
5878,247,496,0
5878,435,458,0
5878,976,311,0
5878,754,2,0
5878,173,473,0
5925,562,294.5,1
5925,600.5,344,1
5925,670,343,1
5925,653,300,1
5925,627,300,1
5925,700,295,1
5925,247,496,0
5925,435,458,0
5925,976,311,0
5925,754,2,0
5925,173,473,0
5957,562,294.5,1
5957,600.5,344,1
5957,670,343,1
5957,653,300,1
5957,627,300,1
5957,700,295,1
5957,247,496,0
5957,435,458,0
5957,976,311,0
5957,754,2,0
5957,173,473,0
6009,562,294.5,1
6009,600.5,344,1
6009,670,343,1
6009,653,300,1
6009,627,300,1
6009,700,295,1
6009,247,496,0
6009,435,458,0
6009,976,311,0
6009,754,2,0
6009,173,473,0
6055,600.5,344.5,1
6055,626.5,299.5,1
6055,673,344.5,1
6055,562,295.5,1
6055,653,299.5,1
6055,702.5,299,1
6055,247,496,0
6055,435,458,0
6055,976,311,0
6055,754,2,0
6055,173,473,0
6104,626.5,298.5,1
6104,600.5,344.5,1
6104,653,299.5,1
6104,562,295.5,1
6104,674,345.5,1
6104,704,300.5,1
6104,247,496,0
6104,435,458,0
6104,976,311,0
6104,754,2,0
6104,173,473,0
6147,674.5,345.5,1
6147,600.5,343.5,1
6147,626,298.5,1
6147,653,299.5,1
6147,562.5,296,1
6147,705,302,1
6147,247,496,0
6147,435,458,0
6147,976,311,0
6147,754,2,0
6147,173,473,0
6185,674.5,345.5,1
6185,625.5,297.5,1
6185,562.5,296.5,1
6185,600,342.5,1
6185,653,299.5,1
6185,706,304,1
6185,247,496,0
6185,435,458,0
6185,976,311,0
6185,754,2,0
6185,173,473,0
6233,625.5,297.5,1
6233,599.5,341.5,1
6233,562.5,296.5,1
6233,652.5,299,1
6233,675,345.5,1
6233,707,306,1
6233,247,496,0
6233,435,458,0
6233,976,311,0
6233,754,2,0
6233,173,473,0
6273,652.5,298.5,1
6273,675.5,344.5,1
6273,599.5,339.5,1
6273,625.5,296.5,1
6273,563,298,1
6273,708,308,1
6273,247,496,0
6273,435,458,0
6273,976,311,0
6273,754,2,0
6273,173,473,0
6317,599,338.5,1
6317,675.5,343.5,1
6317,652.5,298.5,1
6317,563.5,298.5,1
6317,625.5,296.5,1
6317,708,309,1
6317,247,496,0
6317,435,458,0
6317,976,311,0
6317,754,2,0
6317,173,473,0
6365,675.5,342.5,1
6365,598.5,337,1
6365,708.5,311,1
6365,652.5,298,1
6365,563.5,299,1
6365,625.5,296,1
6365,247,496,0
6365,435,458,0
6365,976,311,0
6365,754,2,0
6365,173,473,0
6414,675.5,342.5,1
6414,598.5,337,1
6414,708.5,311,1
6414,652.5,298,1
6414,563.5,299,1
6414,625.5,296,1
6414,247,496,0
6414,435,458,0
6414,976,311,0
6414,754,2,0
6414,173,473,0
6460,675.5,342.5,1
6460,598.5,337,1
6460,708.5,311,1
6460,652.5,298,1
6460,563.5,299,1
6460,625.5,296,1
6460,247,496,0
6460,435,458,0
6460,976,311,0
6460,754,2,0
6460,173,473,0
6509,675.5,342.5,1
6509,598.5,337,1
6509,708.5,311,1
6509,652.5,298,1
6509,563.5,299,1
6509,625.5,296,1
6509,247,496,0
6509,435,458,0
6509,976,311,0
6509,754,2,0
6509,173,473,0
6540,675.5,342.5,1
6540,598.5,337,1
6540,708.5,311,1
6540,652.5,298,1
6540,563.5,299,1
6540,625.5,296,1
6540,247,496,0
6540,435,458,0
6540,976,311,0
6540,754,2,0
6540,173,473,0
6584,598.5,337.5,1
6584,708.5,311,1
6584,675.5,343,1
6584,652.5,298,1
6584,563.5,299,1
6584,625.5,296,1
6584,247,496,0
6584,435,458,0
6584,976,311,0
6584,754,2,0
6584,173,473,0
6627,708.5,308.5,1
6627,674.5,345.5,1
6627,598.5,339.5,1
6627,625.5,296.5,1
6627,652.5,299,1
6627,563.5,297,1
6627,247,496,0
6627,435,458,0
6627,976,311,0
6627,754,2,0
6627,173,473,0
6673,563.5,294.5,1
6673,597.5,341.5,1
6673,673.5,346.5,1
6673,652.5,299.5,1
6673,625.5,297.5,1
6673,709,306,1
6673,247,496,0
6673,435,458,0
6673,976,311,0
6673,754,2,0
6673,173,473,0
6722,597.5,341.5,1
6722,652.5,300.5,1
6722,625.5,298.5,1
6722,709,303.5,1
6722,672.5,347,1
6722,564,292,1
6722,247,496,0
6722,435,458,0
6722,976,311,0
6722,754,2,0
6722,173,473,0
6759,596.5,340.5,1
6759,625.5,298.5,1
6759,670.5,347,1
6759,652.5,301,1
6759,563.5,289,1
6759,708,302,1
6759,247,496,0
6759,435,458,0
6759,976,311,0
6759,754,2,0
6759,173,473,0
6805,652.5,302,1
6805,563.5,287,1
6805,596,339,1
6805,708,301,1
6805,625.5,299,1
6805,669,346,1
6805,247,496,0
6805,435,458,0
6805,976,311,0
6805,754,2,0
6805,173,473,0
6849,563.5,286,1
6849,625.5,299,1
6849,652.5,302,1
6849,668.5,345.5,1
6849,595.5,339,1
6849,708,301,1
6849,247,496,0
6849,435,458,0
6849,976,311,0
6849,754,2,0
6849,173,473,0
6890,707.5,301,1
6890,563.5,286,1
6890,625.5,299,1
6890,668.5,346,1
6890,652.5,302,1
6890,595.5,339,1
6890,247,496,0
6890,435,458,0
6890,976,311,0
6890,754,2,0
6890,173,473,0
6937,707.5,301,1
6937,563.5,286,1
6937,625.5,299,1
6937,668.5,346,1
6937,652.5,302,1
6937,595.5,339,1
6937,247,496,0
6937,435,458,0
6937,976,311,0
6937,754,2,0
6937,173,473,0
6983,707.5,301,1
6983,563.5,286,1
6983,625.5,299,1
6983,668.5,346,1
6983,652.5,302,1
6983,595.5,339,1
6983,247,496,0
6983,435,458,0
6983,976,311,0
6983,754,2,0
6983,173,473,0
7035,707.5,301,1
7035,563.5,286,1
7035,625.5,299,1
7035,668.5,346,1
7035,652.5,302,1
7035,595.5,339,1
7035,247,496,0
7035,435,458,0
7035,976,311,0
7035,754,2,0
7035,173,473,0
7083,707.5,301,1
7083,563.5,286,1
7083,625.5,299,1
7083,668.5,346,1
7083,652.5,302,1
7083,595.5,339,1
7083,247,496,0
7083,435,458,0
7083,976,311,0
7083,754,2,0
7083,173,473,0
7127,707.5,301,1
7127,563.5,286,1
7127,625.5,299,1
7127,668.5,346,1
7127,652.5,302,1
7127,595.5,339,1
7127,247,496,0
7127,435,458,0
7127,976,311,0
7127,754,2,0
7127,173,473,0
7166,668.5,347,1
7166,595.5,338,1
7166,625.5,299,1
7166,564.5,285,1
7166,652.5,302,1
7166,709,303,1
7166,247,496,0
7166,435,458,0
7166,976,311,0
7166,754,2,0
7166,173,473,0
7208,624.5,295.5,1
7208,712.5,316,1
7208,664,352.5,1
7208,592,334.5,1
7208,651,302,1
7208,572,283,1
7208,247,496,0
7208,435,458,0
7208,976,311,0
7208,754,2,0
7208,173,473,0
7252,659.5,352.5,1
7252,590,331.5,1
7252,650.5,302,1
7252,625,294.5,1
7252,712,321,1
7252,577,282,1
7252,247,496,0
7252,435,458,0
7252,976,311,0
7252,754,2,0
7252,173,473,0
7294,711.5,322.5,1
7294,658,352.5,1
7294,589,330.5,1
7294,625,294.5,1
7294,650,302,1
7294,578,282,1
7294,247,496,0
7294,435,458,0
7294,976,311,0
7294,754,2,0
7294,173,473,0
7344,656.5,352.5,1
7344,711.5,324,1
7344,588,329.5,1
7344,650,302,1
7344,625,294,1
7344,579,282,1
7344,247,496,0
7344,435,458,0
7344,976,311,0
7344,754,2,0
7344,173,473,0
7390,656.5,352.5,1
7390,711.5,324,1
7390,588,329.5,1
7390,650,302,1
7390,625,294,1
7390,579,282,1
7390,247,496,0
7390,435,458,0
7390,976,311,0
7390,754,2,0
7390,173,473,0
7437,656.5,352.5,1
7437,711.5,324,1
7437,588,329.5,1
7437,650,302,1
7437,625,294,1
7437,579,282,1
7437,247,496,0
7437,435,458,0
7437,976,311,0
7437,754,2,0
7437,173,473,0
7483,656.5,352.5,1
7483,711.5,324,1
7483,588,329.5,1
7483,650,302,1
7483,625,294,1
7483,579,282,1
7483,247,496,0
7483,435,458,0
7483,976,311,0
7483,754,2,0
7483,173,473,0
7527,656.5,352.5,1
7527,711.5,324,1
7527,588,329.5,1
7527,650,302,1
7527,625,294,1
7527,579,282,1
7527,247,496,0
7527,435,458,0
7527,976,311,0
7527,754,2,0
7527,173,473,0
7561,656.5,352.5,1
7561,711.5,324,1
7561,588,329.5,1
7561,650,302,1
7561,625,294,1
7561,579,282,1
7561,247,496,0
7561,435,458,0
7561,976,311,0
7561,754,2,0
7561,173,473,0
7608,656.5,352.5,1
7608,711.5,324,1
7608,588,329.5,1
7608,650,302,1
7608,625,294,1
7608,579,282,1
7608,247,496,0
7608,435,458,0
7608,976,311,0
7608,754,2,0
7608,173,473,0
7653,656.5,352.5,1
7653,711.5,324,1
7653,588,329.5,1
7653,650,302,1
7653,625,294,1
7653,579,282,1
7653,247,496,0
7653,435,458,0
7653,976,311,0
7653,754,2,0
7653,173,473,0
7702,574,461,0
7702,1023,188,0
7702,656.5,352.5,1
7702,711.5,324,1
7702,588,329.5,1
7702,650,302,1
7702,625,294,1
7702,579,282,1
7702,1070,102,0
7702,695,55,0
7702,72,595.5,0
7702,1242,594,0
7702,169,189,0
7733,574,461,0
7733,1023,188,0
7733,656.5,352.5,1
7733,711.5,324,1
7733,588,329.5,1
7733,650,302,1
7733,625,294,1
7733,579,282,1
7733,1070,102,0
7733,695,55,0
7733,72,595.5,0
7733,1242,594,0
7733,169,189,0
7783,574,461,0
7783,1023,188,0
7783,656.5,352.5,1
7783,711.5,324,1
7783,588,329.5,1
7783,650,302,1
7783,625,294,1
7783,579,282,1
7783,1070,102,0
7783,695,55,0
7783,72,595.5,0
7783,1242,594,0
7783,169,189,0
7832,574,461,0
7832,1023,188,0
7832,656.5,352.5,1
7832,711.5,324,1
7832,588,329.5,1
7832,650,302,1
7832,625,294,1
7832,579,282,1
7832,1070,102,0
7832,695,55,0
7832,72,595.5,0
7832,1242,594,0
7832,169,189,0
7879,574,461,0
7879,1023,188,0
7879,656.5,352.5,1
7879,711.5,323.5,1
7879,588.5,329.5,1
7879,650,302,1
7879,625,294,1
7879,579,282,1
7879,1070,102,0
7879,695,55,0
7879,72,595.5,0
7879,1242,594,0
7879,169,189,0
7926,574,461,0
7926,1023,188,0
7926,711.5,322.5,1
7926,658.5,353.5,1
7926,650,302.5,1
7926,625,294.5,1
7926,589,330.5,1
7926,577,279.5,1
7926,1070,102,0
7926,695,55,0
7926,72,595.5,0
7926,1242,594,0
7926,169,189,0
7971,574,461,0
7971,1023,188,0
7971,659.5,354.5,1
7971,625,294.5,1
7971,589,330.5,1
7971,650.5,303,1
7971,711,322,1
7971,575,277,1
7971,1070,102,0
7971,695,55,0
7971,72,595.5,0
7971,1242,594,0
7971,169,189,0
8016,574,461,0
8016,1023,188,0
8016,625.5,294.5,1
8016,651.5,303.5,1
8016,709.5,322.5,1
8016,659.5,354.5,1
8016,588.5,330,1
8016,571.5,275,1
8016,1070,102,0
8016,695,55,0
8016,72,595.5,0
8016,1242,594,0
8016,169,189,0
8060,574,461,0
8060,1023,188,0
8060,625.5,294.5,1
8060,651.5,303.5,1
8060,659.5,354.5,1
8060,588,329.5,1
8060,570,274,1
8060,708,322,1
8060,1070,102,0
8060,695,55,0
8060,72,595.5,0
8060,1242,594,0
8060,169,189,0
8105,574,461,0
8105,1023,188,0
8105,587.5,329.5,1
8105,625.5,294.5,1
8105,659,354.5,1
8105,569,273.5,1
8105,651.5,304,1
8105,706.5,322,1
8105,1070,102,0
8105,695,55,0
8105,72,595.5,0
8105,1242,594,0
8105,169,189,0
8142,574,461,0
8142,1023,188,0
8142,587.5,329.5,1
8142,568.5,273.5,1
8142,659,354.5,1
8142,652,303.5,1
8142,626,294.5,1
8142,705,322.5,1
8142,1070,102,0
8142,695,55,0
8142,72,595.5,0
8142,1242,594,0
8142,169,189,0
8182,574,461,0
8182,1023,188,0
8182,626.5,294.5,1
8182,588,329.5,1
8182,652,303.5,1
8182,659,354.5,1
8182,568,273.5,1
8182,705,323,1
8182,1070,102,0
8182,695,55,0
8182,72,595.5,0
8182,1242,594,0
8182,169,189,0
8223,574,461,0
8223,1023,188,0
8223,659.5,354.5,1
8223,652.5,303.5,1
8223,567.5,274.5,1
8223,588.5,329.5,1
8223,626.5,294,1
8223,703,324,1
8223,1070,102,0
8223,695,55,0
8223,72,595.5,0
8223,1242,594,0
8223,169,189,0
8265,574,461,0
8265,1023,188,0
8265,626.5,293.5,1
8265,589.5,328.5,1
8265,566.5,276.5,1
8265,661,353.5,1
8265,652.5,303,1
8265,702,326,1
8265,1070,102,0
8265,695,55,0
8265,72,595.5,0
8265,1242,594,0
8265,169,189,0
8311,574,461,0
8311,1023,188,0
8311,590.5,327.5,1
8311,652.5,302.5,1
8311,627,293.5,1
8311,662,353,1
8311,566,277,1
8311,702,327,1
8311,1070,102,0
8311,695,55,0
8311,72,595.5,0
8311,1242,594,0
8311,169,189,0
8356,574,461,0
8356,1023,188,0
8356,590.5,326.5,1
8356,662.5,352.5,1
8356,652.5,302.5,1
8356,702,327.5,1
8356,627,293,1
8356,566,278,1
8356,1070,102,0
8356,695,55,0
8356,72,595.5,0
8356,1242,594,0
8356,169,189,0
8406,574,461,0
8406,1023,188,0
8406,590.5,326.5,1
8406,566,278.5,1
8406,652.5,302,1
8406,663,352,1
8406,627,293,1
8406,702,328,1
8406,1070,102,0
8406,695,55,0
8406,72,595.5,0
8406,1242,594,0
8406,169,189,0
8457,574,461,0
8457,1023,188,0
8457,590.5,326.5,1
8457,566,278.5,1
8457,652.5,302,1
8457,663,352,1
8457,627,293,1
8457,702,328,1
8457,1070,102,0
8457,695,55,0
8457,72,595.5,0
8457,1242,594,0
8457,169,189,0
8499,574,461,0
8499,1023,188,0
8499,590.5,326.5,1
8499,566,278.5,1
8499,652.5,302,1
8499,663,352,1
8499,627,293,1
8499,702,328,1
8499,1070,102,0
8499,695,55,0
8499,72,595.5,0
8499,1242,594,0
8499,169,189,0
8540,574,461,0
8540,1023,188,0
8540,663.5,351.5,1
8540,590.5,325.5,1
8540,565.5,279,1
8540,652.5,302,1
8540,702,328,1
8540,627,293,1
8540,1070,102,0
8540,695,55,0
8540,72,595.5,0
8540,1242,594,0
8540,169,189,0
8587,574,461,0
8587,1023,188,0
8587,591.5,324,1
8587,665,349.5,1
8587,627,292.5,1
8587,565.5,281,1
8587,703,329,1
8587,653,302,1
8587,1070,102,0
8587,695,55,0
8587,72,595.5,0
8587,1242,594,0
8587,169,189,0
8631,574,461,0
8631,1023,188,0
8631,666.5,346,1
8631,592.5,321,1
8631,653,301,1
8631,627,292,1
8631,565,283.5,1
8631,703,330.5,1
8631,1070,102,0
8631,695,55,0
8631,72,595.5,0
8631,1242,594,0
8631,169,189,0
8678,574,461,0
8678,1023,188,0
8678,592.5,319,1
8678,667.5,344,1
8678,704,331,1
8678,626.5,292,1
8678,653,300.5,1
8678,565,284.5,1
8678,1070,102,0
8678,695,55,0
8678,72,595.5,0
8678,1242,594,0
8678,169,189,0
8722,574,461,0
8722,1023,188,0
8722,667.5,341,1
8722,591.5,317.5,1
8722,705.5,330.5,1
8722,652.5,300.5,1
8722,565.5,287,1
8722,626.5,292,1
8722,1070,102,0
8722,695,55,0
8722,72,595.5,0
8722,1242,594,0
8722,169,189,0
8769,574,461,0
8769,1023,188,0
8769,667.5,341,1
8769,591.5,317.5,1
8769,705.5,330.5,1
8769,652.5,300.5,1
8769,565.5,287,1
8769,626.5,292,1
8769,1070,102,0
8769,695,55,0
8769,72,595.5,0
8769,1242,594,0
8769,169,189,0
8808,574,461,0
8808,1023,188,0
8808,667.5,341,1
8808,591.5,317.5,1
8808,705.5,330.5,1
8808,652.5,300.5,1
8808,565.5,287,1
8808,626.5,292,1
8808,1070,102,0
8808,695,55,0
8808,72,595.5,0
8808,1242,594,0
8808,169,189,0
8855,574,461,0
8855,1023,188,0
8855,667.5,341,1
8855,591.5,317.5,1
8855,705.5,330.5,1
8855,652.5,300.5,1
8855,565.5,287,1
8855,626.5,292,1
8855,1070,102,0
8855,695,55,0
8855,72,595.5,0
8855,1242,594,0
8855,169,189,0
8890,574,461,0
8890,1023,188,0
8890,667.5,341,1
8890,591.5,317.5,1
8890,705.5,330.5,1
8890,652.5,300.5,1
8890,565.5,287,1
8890,626.5,292,1
8890,1070,102,0
8890,695,55,0
8890,72,595.5,0
8890,1242,594,0
8890,169,189,0
8938,574,461,0
8938,1023,188,0
8938,667.5,341,1
8938,591.5,317.5,1
8938,705.5,330.5,1
8938,652.5,300.5,1
8938,565.5,287,1
8938,626.5,292,1
8938,1070,102,0
8938,695,55,0
8938,72,595.5,0
8938,1242,594,0
8938,169,189,0
8992,574,461,0
8992,1023,188,0
8992,590.5,321,1
8992,666.5,343,1
8992,652.5,300.5,1
8992,626,292.5,1
8992,566,287.5,1
8992,707,328.5,1
8992,1070,102,0
8992,695,55,0
8992,72,595.5,0
8992,1242,594,0
8992,169,189,0
9038,574,461,0
9038,1023,188,0
9038,665.5,347,1
9038,589.5,327,1
9038,652.5,300,1
9038,709,324,1
9038,625.5,293.5,1
9038,567,287.5,1
9038,1070,102,0
9038,695,55,0
9038,72,595.5,0
9038,1242,594,0
9038,169,189,0
9083,574,461,0
9083,1023,188,0
9083,590.5,333,1
9083,710.5,319,1
9083,665,350.5,1
9083,652,301,1
9083,625,295,1
9083,569,286,1
9083,1070,102,0
9083,695,55,0
9083,72,595.5,0
9083,1242,594,0
9083,169,189,0
9120,574,461,0
9120,1023,188,0
9120,665.5,351.5,1
9120,651.5,301.5,1
9120,569.5,284.5,1
9120,591.5,335,1
9120,711.5,316,1
9120,625,295.5,1
9120,1070,102,0
9120,695,55,0
9120,72,595.5,0
9120,1242,594,0
9120,169,189,0
9166,574,461,0
9166,1023,188,0
9166,592.5,335.5,1
9166,665.5,351.5,1
9166,651.5,302,1
9166,624.5,296,1
9166,712,314,1
9166,570,283,1
9166,1070,102,0
9166,695,55,0
9166,72,595.5,0
9166,1242,594,0
9166,169,189,0
9212,574,461,0
9212,1023,188,0
9212,624.5,296.5,1
9212,712.5,312.5,1
9212,651.5,302.5,1
9212,666,351.5,1
9212,593,335.5,1
9212,570,282,1
9212,1070,102,0
9212,695,55,0
9212,72,595.5,0
9212,1242,594,0
9212,169,189,0
9258,574,461,0
9258,1023,188,0
9258,624.5,296.5,1
9258,651.5,302.5,1
9258,666,351.5,1
9258,712.5,312,1
9258,593,335.5,1
9258,570,282,1
9258,1070,102,0
9258,695,55,0
9258,72,595.5,0
9258,1242,594,0
9258,169,189,0
9308,574,461,0
9308,1023,188,0
9308,624.5,296.5,1
9308,651.5,302.5,1
9308,666,351.5,1
9308,712.5,312,1
9308,593,335.5,1
9308,570,282,1
9308,1070,102,0
9308,695,55,0
9308,72,595.5,0
9308,1242,594,0
9308,169,189,0
9342,574,461,0
9342,1023,188,0
9342,624.5,296.5,1
9342,651.5,302.5,1
9342,666,351.5,1
9342,712.5,312,1
9342,593,335.5,1
9342,570,282,1
9342,1070,102,0
9342,695,55,0
9342,72,595.5,0
9342,1242,594,0
9342,169,189,0
9389,574,461,0
9389,1023,188,0
9389,624.5,296.5,1
9389,651.5,302.5,1
9389,666,351.5,1
9389,712.5,312,1
9389,593,335.5,1
9389,570,282,1
9389,1070,102,0
9389,695,55,0
9389,72,595.5,0
9389,1242,594,0
9389,169,189,0
9431,574,461,0
9431,1023,188,0
9431,624.5,296.5,1
9431,651.5,302.5,1
9431,666,351.5,1
9431,712.5,312,1
9431,593,335.5,1
9431,570,282,1
9431,1070,102,0
9431,695,55,0
9431,72,595.5,0
9431,1242,594,0
9431,169,189,0
9476,574,461,0
9476,1023,188,0
9476,624.5,296.5,1
9476,651.5,302.5,1
9476,666,351.5,1
9476,712.5,312,1
9476,593,335.5,1
9476,570,282,1
9476,1070,102,0
9476,695,55,0
9476,72,595.5,0
9476,1242,594,0
9476,169,189,0
9523,574,461,0
9523,1023,188,0
9523,624.5,296.5,1
9523,651.5,302.5,1
9523,666,351.5,1
9523,712.5,312,1
9523,593,335.5,1
9523,570,282,1
9523,1070,102,0
9523,695,55,0
9523,72,595.5,0
9523,1242,594,0
9523,169,189,0
9568,574,461,0
9568,1023,188,0
9568,651.5,303,1
9568,624.5,297,1
9568,713,311,1
9568,666.5,351,1
9568,571,280,1
9568,594.5,334.5,1
9568,1070,102,0
9568,695,55,0
9568,72,595.5,0
9568,1242,594,0
9568,169,189,0
9608,574,461,0
9608,1023,188,0
9608,713.5,307,1
