id,x,y,valid
7238,708,299,1
7238,600,344,1
7283,708.5,298.5,1
7283,652.5,299.5,1
7283,625.5,299.5,1
7283,599.5,344,1
7283,674.5,345,1
7283,563.5,295,1
7319,652.5,300.5,1
7319,625.5,299.5,1
7319,599.5,343,1
7319,673.5,344,1
7319,563.5,293,1
7319,709,297,1
7361,563.5,291,1
7361,599.5,341,1
7361,625.5,300,1
7361,709.5,295,1
7361,652.5,301,1
7361,673,342.5,1
7401,599.5,339.5,1
7401,710,294,1
7401,652.5,301.5,1
7401,672.5,341.5,1
7401,625,301,1
7401,564,290,1
7434,672.5,341,1
7434,710,294,1
7434,652.5,301.5,1
7434,625,301,1
7434,564,290,1
7434,599.5,339.5,1
7480,672.5,341,1
7480,710,294,1
7480,652.5,301.5,1
7480,625,301,1
7480,564,290,1
7480,599.5,339.5,1
7519,672.5,341,1
7519,710,294,1
7519,652.5,301.5,1
7519,625,301,1
7519,564,290,1
7519,599.5,339.5,1
7565,672.5,341,1
7565,710,294,1
7565,652.5,301.5,1
7565,625,301,1
7565,564,290,1
7565,599.5,339.5,1
7610,672.5,341,1
7610,710,294,1
7610,652.5,301.5,1
7610,625,301,1
7610,564,290,1
7610,599.5,339.5,1
7648,672.5,341,1
7648,710,294,1
7648,652.5,301.5,1
7648,625,301,1
7648,564,290,1
7648,599.5,339.5,1
7679,672.5,341,1
7679,710,294,1
7679,652.5,301.5,1
7679,625,301,1
7679,564,290,1
7679,599.5,339.5,1
7720,672.5,341,1
7720,710,294,1
7720,652.5,301.5,1
7720,625,301,1
7720,564,290,1
7720,599.5,339.5,1
7766,710.5,294.5,1
7766,672.5,341.5,1
7766,652.5,301.5,1
7766,599,339,1
7766,564.5,289.5,1
7766,625,300.5,1
7801,671.5,346,1
7801,652,301.5,1
7801,712.5,301,1
7801,567,287.5,1
7801,624.5,299,1
7801,598,339,1
7849,669.5,349.5,1
7849,651.5,301.5,1
7849,624.5,297.5,1
7849,713.5,307,1
7849,596,338,1
7849,570,286,1
7889,595.5,337.5,1
7889,713.5,308.5,1
7889,651.5,301.5,1
7889,624.5,297.5,1
7889,668.5,350,1
7889,571,286,1
7935,667.5,350.5,1
7935,651.5,301.5,1
7935,713.5,310,1
7935,624.5,297,1
7935,595,337,1
7935,571,285,1
7981,624.5,296.5,1
7981,666.5,351.5,1
7981,713.5,312,1
7981,651,302,1
7981,594,336,1
7981,573,284,1
8020,713.5,312.5,1
8020,665.5,351.5,1
8020,624.5,296.5,1
8020,594,335.5,1
8020,651,302,1
8020,574,284,1
8064,665.5,351.5,1
8064,624.5,296.5,1
8064,594,335.5,1
8064,713.5,313,1
8064,651,302,1
8064,574,284,1
8109,665.5,351.5,1
8109,624.5,296.5,1
8109,594,335.5,1
8109,713.5,313,1
8109,651,302,1
8109,574,284,1
8154,665.5,351.5,1
8154,624.5,296.5,1
8154,594,335.5,1
8154,713.5,313,1
8154,651,302,1
8154,574,284,1
8197,665.5,351.5,1
8197,624.5,296.5,1
8197,594,335.5,1
8197,713.5,313,1
8197,651,302,1
8197,574,284,1
8243,665.5,351.5,1
8243,624.5,296.5,1
8243,594,335.5,1
8243,713.5,313,1
8243,651,302,1
8243,574,284,1
8288,665.5,351.5,1
8288,624.5,296.5,1
8288,594,335.5,1
8288,713.5,313,1
8288,651,302,1
8288,574,284,1
8329,665.5,351.5,1
8329,624.5,296.5,1
8329,594,335.5,1
8329,713.5,313,1
8329,651,302,1
8329,574,284,1
8375,665.5,351.5,1
8375,624.5,296.5,1
8375,594,335.5,1
8375,713.5,313,1
8375,651,302,1
8375,574,284,1
8417,665.5,351.5,1
8417,624.5,296.5,1
8417,594,335.5,1
8417,713.5,313,1
8417,651,302,1
8417,574,284,1
8456,665.5,351.5,1
8456,624.5,296.5,1
8456,594,335.5,1
8456,713.5,313,1
8456,651,302,1
8456,574,284,1
8498,665.5,351.5,1
8498,624.5,296.5,1
8498,594,335.5,1
8498,713.5,313,1
8498,651,302,1
8498,574,284,1
8550,665.5,351.5,1
8550,624.5,296.5,1
8550,594,335.5,1
8550,713.5,313,1
8550,651,302,1
8550,574,284,1
8585,665.5,351.5,1
8585,624.5,296.5,1
8585,594,335.5,1
8585,713.5,313,1
8585,651,302,1
8585,574,284,1
8635,665.5,351.5,1
8635,624.5,296.5,1
8635,594,335.5,1
8635,713.5,313,1
8635,651,302,1
8635,574,284,1
8683,665.5,351.5,1
8683,624.5,296.5,1
8683,594,335.5,1
8683,713.5,313,1
8683,651,302,1
8683,574,284,1
8728,665.5,351.5,1
8728,624.5,296.5,1
8728,594,335.5,1
8728,713.5,313,1
8728,651,302,1
8728,574,284,1
8776,665.5,351.5,1
8776,624.5,296.5,1
8776,594,335.5,1
8776,713.5,313,1
8776,651,302,1
8776,574,284,1
8819,665.5,351.5,1
8819,624.5,296.5,1
8819,594,335.5,1
8819,713.5,313,1
8819,651,302,1
8819,574,284,1
8863,665.5,351.5,1
8863,624.5,296.5,1
8863,594,335.5,1
8863,713.5,313,1
8863,651,302,1
8863,574,284,1
8898,665.5,351.5,1
8898,624.5,296.5,1
8898,594,335.5,1
8898,713.5,313,1
8898,651,302,1
8898,574,284,1
8938,665.5,351.5,1
8938,713.5,312.5,1
8938,624.5,296.5,1
8938,594,335.5,1
8938,651,302,1
8938,574,284,1
8979,665.5,351.5,1
8979,713.5,312.5,1
8979,624.5,296.5,1
8979,594,335.5,1
8979,651,302,1
8979,574,284,1
9017,665.5,351.5,1
9017,713.5,312.5,1
9017,624.5,296.5,1
9017,594,335.5,1
9017,651,302,1
9017,574,284,1
9058,665.5,351.5,1
9058,713.5,312.5,1
9058,624.5,296.5,1
9058,594,335.5,1
